order_id,order_date,status,item_id,sku,qty_ordered,price,value,discount_amount,total,category,payment_method,bi_st,cust_id,year,month,ref_num,Name Prefix,First Name,Middle Initial,Last Name,Gender,age,full_name,E Mail,Customer Since,SSN,Phone No.,Place Name,County,City,State,Zip,Region,User Name,Discount_Percent
100354707,2020-10-01,canceled,574828,Lenovo-K6Karate-Gold,2,1690,1690,0,1690,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354705,2020-10-01,canceled,574820,Anex_Anex_AG-174 Jucier Blender Grinder,2,445,445,0,445,Appliances,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354705,2020-10-01,canceled,574821,ZA_qmobile_NoirE14G-Gold,3,1279.9,2559.8,0,2559.8,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354705,2020-10-01,canceled,574822,Lenovo-K6Karate-Gold,2,1690,1690,0,1690,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354709,2020-10-01,canceled,574832,Anex_Anex_AG-174 Jucier Blender Grinder,2,445,445,0,445,Appliances,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354709,2020-10-01,canceled,574833,ZA_qmobile_NoirE14G-Gold,3,1279.9,2559.8,0,2559.8,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354709,2020-10-01,canceled,574834,Lenovo-K6Karate-Gold,2,1690,1690,0,1690,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354708,2020-10-01,canceled,574829,Anex_Anex_AG-174 Jucier Blender Grinder,2,445,445,0,445,Appliances,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354708,2020-10-01,canceled,574830,ZA_qmobile_NoirE14G-Gold,3,1279.9,2559.8,0,2559.8,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354708,2020-10-01,canceled,574831,Lenovo-K6Karate-Gold,2,1690,1690,0,1690,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354710,2020-10-01,canceled,574835,Anex_Anex_AG-174 Jucier Blender Grinder,2,445,445,0,445,Appliances,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354710,2020-10-01,canceled,574836,ZA_qmobile_NoirE14G-Gold,3,1279.9,2559.8,0,2559.8,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354710,2020-10-01,canceled,574837,Lenovo-K6Karate-Gold,2,1690,1690,0,1690,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354712,2020-10-01,canceled,574841,Anex_Anex_AG-174 Jucier Blender Grinder,2,445,445,0,445,Appliances,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354712,2020-10-01,canceled,574842,ZA_qmobile_NoirE14G-Gold,3,1279.9,2559.8,0,2559.8,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354712,2020-10-01,canceled,574843,Lenovo-K6Karate-Gold,2,1690,1690,0,1690,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354711,2020-10-01,canceled,574838,Anex_Anex_AG-174 Jucier Blender Grinder,2,445,445,0,445,Appliances,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354711,2020-10-01,canceled,574839,ZA_qmobile_NoirE14G-Gold,3,1279.9,2559.8,0,2559.8,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354711,2020-10-01,canceled,574840,Lenovo-K6Karate-Gold,2,1690,1690,0,1690,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354714,2020-10-01,canceled,574847,Anex_Anex_AG-174 Jucier Blender Grinder,2,445,445,0,445,Appliances,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354714,2020-10-01,canceled,574848,ZA_qmobile_NoirE14G-Gold,3,1279.9,2559.8,0,2559.8,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354714,2020-10-01,canceled,574849,Lenovo-K6Karate-Gold,2,1690,1690,0,1690,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354713,2020-10-01,canceled,574844,Anex_Anex_AG-174 Jucier Blender Grinder,2,445,445,0,445,Appliances,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354713,2020-10-01,canceled,574845,ZA_qmobile_NoirE14G-Gold,3,1279.9,2559.8,0,2559.8,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354713,2020-10-01,canceled,574846,Lenovo-K6Karate-Gold,2,1690,1690,0,1690,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354715,2020-10-01,received,574850,Anex_Anex_AG-174 Jucier Blender Grinder,2,445,445,0,445,Appliances,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354715,2020-10-01,received,574851,ZA_qmobile_NoirE14G-Gold,3,1279.9,2559.8,0,2559.8,Mobiles & Tablets,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354715,2020-10-01,received,574852,Lenovo-K6Karate-Gold,2,1690,1690,0,1690,Mobiles & Tablets,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576705,Bata_5174309-40,2,109.9,109.9,0,109.9,Women's Fashion,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576707,Bata_5178494-40,2,99.9,99.9,0,99.9,Women's Fashion,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576709,Bata_6614517-40,2,99.9,99.9,0,99.9,Women's Fashion,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576711,Ref-Chanel 7092-Shoking Pink-36,2,219.5,219.5,0,219.5,Women's Fashion,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576713,memsaab_068-B,2,135,135,0,135,Women's Fashion,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576714,fashion cafe_JA-HG-NS-114,2,69.9,69.9,0,69.9,Women's Fashion,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576715,memsaab_Vs997Skin-36,2,185,185,0,185,Women's Fashion,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576717,memsaab_deal-103-36,2,199.9,199.9,0,199.9,Women's Fashion,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576719,memsaab_deal-103-34,2,199.9,199.9,0,199.9,Women's Fashion,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576721,Fakhars_FAS-004,2,249.9,249.9,0,249.9,Women's Fashion,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576722,DOHDOH10734,2,150,150,0,150,Women's Fashion,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576724,Fakhars_FAS-021,2,140,140,0,140,Women's Fashion,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576725,Singhar_NC-007,2,439.9,439.9,0,439.9,Women's Fashion,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576726,clickbuscollection_light-57,2,150,150,0,150,Women's Fashion,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576727,AT-Frozen-Frock-XL,2,126.4,126.4,0,126.4,Kids & Baby,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576729,orbit_Pink and Silver Sleeping Beauty Dress-7-9 yrs,2,350,350,0,350,Kids & Baby,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576731,samsungGALAXYJ710F-2016DSLTE-Black,2,2637.5,2637.5,0,2637.5,Mobiles & Tablets,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576732,Infinix Note 3-3 GB-Nationwide-Grey,2,2059.9,2059.9,0,2059.9,Mobiles & Tablets,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576733,GBH_GL204-black-10,2,129.2,129.2,0,129.2,Women's Fashion,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576735,Xarasoft_LFF0015-BLACK-40,2,149.9,149.9,0,149.9,Women's Fashion,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576737,UnzeLondonL290598,2,175.9,175.9,0,175.9,Women's Fashion,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576739,MemSaab_8664,2,599.9,599.9,0,599.9,Women's Fashion,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576740,MemSaab_8576,2,599.9,599.9,0,599.9,Women's Fashion,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576741,W&M_WM2376,2,64.9,64.9,0,64.9,Women's Fashion,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576742,IconicBag_IBC007,2,99.9,99.9,0,99.9,Women's Fashion,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100355734,2020-10-06,received,576743,AM_gsbcfw,2,94.5,94.5,0,94.5,Women's Fashion,Payaxis,Valid,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100356860,2020-10-12,canceled,578753,BAGSAE59AC69C74DD5A,2,8,8,0,8,Beauty & Grooming,cod,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100356860,2020-10-12,canceled,578754,BAGSAE59AC69C312E28,2,8,8,0,8,Beauty & Grooming,cod,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100356860,2020-10-12,canceled,578755,BAGSAE59AC69CB99391,2,8,8,0,8,Beauty & Grooming,cod,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100356860,2020-10-12,canceled,578756,BAGSAE59AC81583F584,2,8,8,0,8,Beauty & Grooming,cod,Gross,60133,2020,Oct-2020,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11/10/2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354716,2020-10-01,received,574853,Rajesh_WO502HL1KZCFCNAFAMZ,1,46,0,0,0,Home & Living,cod,Valid,60134,2020,Oct-2020,939809,Mr.,Darrin,O,Heyer,M,60,"Heyer, Darrin",darrin.heyer@yahoo.co.in,1/29/2012,695-16-6072,314-613-5953,Saint Louis,St. Louis (city),Saint Louis,MO,63110,Midwest,doheyer,5.493478261
